ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
CA-2016-102281,12/10/2016,MP-17470,Home Office,Brasil,Araripe,Ceará,FUR-BO-10002613,Decoração,Bookcases,899.136
CA-2016-102281,12/10/2016,MP-17470,Home Office,Brasil,Frei Paulo,Sergipe,TEC-PH-10001552,Aparelhos,Phones,71.76
CA-2016-102281,12/10/2016,MP-17470,Home Office,Brasil,Campo Belo do Sul,Santa Catarina,OFF-PA-10000061,Papelaria,Paper,51.84
CA-2016-102281,12/10/2016,MP-17470,Home Office,Brasil,Erval Seco,Rio Grande do Sul,FUR-BO-10002545,Decoração,Bookcases,626.352
CA-2016-102281,12/10/2016,MP-17470,Home Office,Brasil,Pedro Afonso,Tocantins,OFF-AR-10003514,Papelaria,Art,19.9
CA-2016-131457,31/10/2016,MZ-17515,Corporate,Brasil,Palmeirópolis,Tocantins,OFF-EN-10001509,Papelaria,Envelopes,14.28
CA-2015-140004,21/03/2015,CB-12025,Consumidor,Brasil,Putinga,Rio Grande do Sul,OFF-AR-10004685,Papelaria,Art,7.408
CA-2015-140004,21/03/2015,CB-12025,Consumidor,Brasil,São Valério do Sul,Rio Grande do Sul,OFF-AR-10004027,Papelaria,Art,6.048
CA-2018-107720,06/11/2018,VM-21685,Home Office,Brasil,Tupãssi,Paraná,OFF-ST-10001414,Papelaria,Storage,46.26
US-2018-124303,06/07/2018,FH-14365,Corporate,Brasil,Palmópolis,Minas Gerais,OFF-BI-10000343,Papelaria,Binders,2.946
US-2018-124303,06/07/2018,FH-14365,Corporate,Brasil,Miraí,Minas Gerais,OFF-PA-10002749,Papelaria,Paper,16.056
CA-2018-105074,24/06/2018,MB-17305,Consumidor,Brasil,Uchoa,São Paulo,OFF-PA-10002666,Papelaria,Paper,21.744
CA-2015-133690,03/08/2015,BS-11755,Consumidor,Brasil,Faxinal do Soturno,Rio Grande do Sul,FUR-TA-10004289,Decoração,Tables,218.75
CA-2015-133690,03/08/2015,BS-11755,Consumidor,Brasil,Andrelândia,Minas Gerais,OFF-AP-10003622,Papelaria,Appliances,2.6
US-2018-116701,17/12/2018,LC-17140,Consumidor,Brasil,Marinópolis,São Paulo,OFF-AP-10003217,Papelaria,Appliances,66.284
CA-2018-126382,03/06/2018,HK-14890,Corporate,Brasil,Catas Altas,Minas Gerais,FUR-FU-10002960,Decoração,Furnishings,35.168
CA-2018-108329,09/12/2018,LE-16810,Consumidor,Brasil,Catarina,Ceará,TEC-PH-10001918,Aparelhos,Phones,444.768
CA-2018-135860,01/12/2018,JH-15985,Consumidor,Brasil,Chapada de Areia,Tocantins,OFF-ST-10000642,Papelaria,Storage,83.92
CA-2018-135860,01/12/2018,JH-15985,Consumidor,Brasil,Lagoa Dourada,Minas Gerais,TEC-PH-10001700,Aparelhos,Phones,131.98
CA-2018-135860,01/12/2018,JH-15985,Consumidor,Brasil,Glória do Goitá,Pernambuco,OFF-BI-10003274,Papelaria,Binders,15.92
CA-2018-135860,01/12/2018,JH-15985,Consumidor,Brasil,Botelhos,Minas Gerais,OFF-FA-10000134,Papelaria,Fasteners,52.29
CA-2018-135860,01/12/2018,JH-15985,Consumidor,Brasil,Campos Borges,Rio Grande do Sul,OFF-ST-10001522,Papelaria,Storage,91.99
CA-2016-101007,09/02/2016,MS-17980,Corporate,Brasil,Oliveira dos Brejinhos,Bahia,TEC-AC-10001266,Aparelhos,Accessories,20.8
CA-2016-146262,02/01/2016,VW-21775,Corporate,Brasil,Moraújo,Ceará,OFF-LA-10004544,Papelaria,Labels,23.68
CA-2016-146262,02/01/2016,VW-21775,Corporate,Brasil,Venâncio Aires,Rio Grande do Sul,FUR-BO-10004695,Decoração,Bookcases,452.45
CA-2016-146262,02/01/2016,VW-21775,Corporate,Brasil,Jiquiriçá,Bahia,TEC-PH-10002844,Aparelhos,Phones,62.982
CA-2016-146262,02/01/2016,VW-21775,Corporate,Brasil,Porto Ferreira,São Paulo,TEC-MA-10000864,Aparelhos,Machines,1188.0
CA-2016-146262,02/01/2016,VW-21775,Corporate,Brasil,Picuí,Paraíba,TEC-AC-10000109,Aparelhos,Accessories,89.584
CA-2017-130162,28/10/2017,JH-15910,Consumidor,Brasil,São José do Peixe,Piauí,OFF-ST-10001328,Papelaria,Storage,93.06
CA-2017-130162,28/10/2017,JH-15910,Consumidor,Brasil,Novo Horizonte,São Paulo,TEC-PH-10002563,Aparelhos,Phones,302.376
CA-2016-169397,24/12/2016,JB-15925,Consumidor,Brasil,Pouso Novo,Rio Grande do Sul,OFF-FA-10000585,Papelaria,Fasteners,5.584
CA-2016-169397,24/12/2016,JB-15925,Consumidor,Brasil,Rondon,Paraná,OFF-PA-10004000,Papelaria,Paper,22.704
CA-2016-169397,24/12/2016,JB-15925,Consumidor,Brasil,Doresópolis,Minas Gerais,OFF-BI-10002852,Papelaria,Binders,19.776
CA-2016-169397,24/12/2016,JB-15925,Consumidor,Brasil,Boa Vista,Roraima,FUR-FU-10000087,Decoração,Furnishings,72.704
CA-2016-169397,24/12/2016,JB-15925,Consumidor,Brasil,Montenegro,Rio Grande do Sul,TEC-MA-10001148,Aparelhos,Machines,479.988
CA-2016-169397,24/12/2016,JB-15925,Consumidor,Brasil,Queimada Nova,Piauí,OFF-AR-10001958,Papelaria,Art,27.168
CA-2016-163055,09/08/2016,DS-13180,Corporate,Brasil,Prata,Paraíba,OFF-AR-10001026,Papelaria,Art,2.2
CA-2016-163055,09/08/2016,DS-13180,Corporate,Brasil,Meridiano,São Paulo,FUR-TA-10003748,Decoração,Tables,622.45
CA-2016-163055,09/08/2016,DS-13180,Corporate,Brasil,Casca,Rio Grande do Sul,OFF-ST-10002485,Papelaria,Storage,21.98
US-2016-145436,28/02/2016,VD-21670,Consumidor,Brasil,Dias d'Ávila,Bahia,FUR-CH-10004860,Decoração,Chairs,161.568
US-2016-145436,28/02/2016,VD-21670,Consumidor,Brasil,Camalaú,Paraíba,FUR-CH-10004477,Decoração,Chairs,389.696
US-2015-156216,13/09/2015,EA-14035,Corporate,Brasil,Mossoró,Rio Grande do Norte,OFF-BI-10001679,Papelaria,Binders,18.648
US-2018-100930,07/04/2018,CS-12400,Home Office,Brasil,Nova Tebas,Paraná,FUR-TA-10001705,Decoração,Tables,233.86
US-2018-100930,07/04/2018,CS-12400,Home Office,Brasil,Areias,São Paulo,FUR-TA-10003473,Decoração,Tables,620.6145
US-2018-100930,07/04/2018,CS-12400,Home Office,Brasil,Taperoá,Paraíba,OFF-BI-10001679,Papelaria,Binders,5.328
US-2018-100930,07/04/2018,CS-12400,Home Office,Brasil,Iuiú,Bahia,FUR-FU-10004017,Decoração,Furnishings,258.072
US-2018-100930,07/04/2018,CS-12400,Home Office,Brasil,Amapá,Amapá,TEC-AC-10003832,Aparelhos,Accessories,617.976
CA-2018-160514,12/11/2018,DB-13120,Corporate,Brasil,Terra Santa,Pará,OFF-PA-10002479,Papelaria,Paper,10.56
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Santana do Riacho,Minas Gerais,OFF-PA-10003349,Papelaria,Paper,25.92
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Cruzeiro do Sul,Acre,FUR-FU-10000576,Decoração,Furnishings,419.68
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Campestre de Goiás,Goiás,FUR-FU-10004351,Decoração,Furnishings,11.688
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Aquiraz,Ceará,TEC-PH-10000011,Aparelhos,Phones,31.984
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Guaranésia,Minas Gerais,FUR-TA-10002607,Decoração,Tables,177.225
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Amargosa,Bahia,FUR-FU-10002505,Decoração,Furnishings,4.044
CA-2017-157749,04/06/2017,KL-16645,Consumidor,Brasil,Pirambu,Sergipe,OFF-AR-10004685,Papelaria,Art,7.408
CA-2015-131926,01/06/2015,DW-13480,Home Office,Brasil,Inácio Martins,Paraná,FUR-CH-10004063,Decoração,Chairs,2001.86
CA-2015-131926,01/06/2015,DW-13480,Home Office,Brasil,Itamonte,Minas Gerais,OFF-ST-10002276,Papelaria,Storage,166.72
CA-2015-131926,01/06/2015,DW-13480,Home Office,Brasil,Taquaral de Goiás,Goiás,OFF-PA-10004082,Papelaria,Paper,47.88
CA-2015-131926,01/06/2015,DW-13480,Home Office,Brasil,Brejo da Madre de Deus,Pernambuco,OFF-AP-10002945,Papelaria,Appliances,1503.25
CA-2015-131926,01/06/2015,DW-13480,Home Office,Brasil,Tuparendi,Rio Grande do Sul,OFF-PA-10000061,Papelaria,Paper,25.92
CA-2017-154739,10/12/2017,LH-17155,Consumidor,Brasil,Picos,Piauí,FUR-CH-10002965,Decoração,Chairs,321.568
CA-2017-145625,11/09/2017,KC-16540,Consumidor,Brasil,Rio Branco do Ivaí,Paraná,OFF-PA-10004569,Papelaria,Paper,7.61
CA-2017-145625,11/09/2017,KC-16540,Consumidor,Brasil,Cristópolis,Bahia,TEC-AC-10003832,Aparelhos,Accessories,3347.37
CA-2017-146941,10/12/2017,DL-13315,Consumidor,Brasil,Siriri,Sergipe,OFF-ST-10001228,Papelaria,Storage,80.58
CA-2017-146941,10/12/2017,DL-13315,Consumidor,Brasil,Oriente,São Paulo,OFF-EN-10003296,Papelaria,Envelopes,361.92
US-2016-159982,28/11/2016,DR-12880,Corporate,Brasil,Pomerode,Santa Catarina,FUR-FU-10002505,Decoração,Furnishings,12.132
US-2016-159982,28/11/2016,DR-12880,Corporate,Brasil,Corumbataí do Sul,Paraná,OFF-ST-10004804,Papelaria,Storage,82.368
US-2016-159982,28/11/2016,DR-12880,Corporate,Brasil,Cerrito,Rio Grande do Sul,OFF-ST-10001590,Papelaria,Storage,53.92
US-2016-159982,28/11/2016,DR-12880,Corporate,Brasil,Araújos,Minas Gerais,TEC-PH-10001580,Aparelhos,Phones,647.904
CA-2018-163139,01/12/2018,CC-12670,Consumidor,Brasil,Tibau do Sul,Rio Grande do Norte,TEC-AC-10000290,Aparelhos,Accessories,20.37
CA-2018-163139,01/12/2018,CC-12670,Consumidor,Brasil,Cipotânea,Minas Gerais,OFF-ST-10002790,Papelaria,Storage,221.55
CA-2018-163139,01/12/2018,CC-12670,Consumidor,Brasil,Ituverava,São Paulo,OFF-BI-10003460,Papelaria,Binders,17.52
US-2018-155299,08/06/2018,Dl-13600,Corporate,Brasil,Porto Real do Colégio,Alagoas,OFF-AP-10002203,Papelaria,Appliances,1.624
US-2015-106992,19/09/2015,SB-20290,Corporate,Brasil,Antônio Carlos,Santa Catarina,TEC-MA-10000822,Aparelhos,Machines,3059.982
US-2015-106992,19/09/2015,SB-20290,Corporate,Brasil,Mocajuba,Pará,TEC-MA-10003353,Aparelhos,Machines,2519.958
CA-2017-125318,06/06/2017,RC-19825,Consumidor,Brasil,Guiratinga,Mato Grosso,TEC-PH-10001433,Aparelhos,Phones,328.224
CA-2016-155040,10/11/2016,AH-10210,Consumidor,Brasil,Cachoeira Alta,Goiás,TEC-AC-10004469,Aparelhos,Accessories,79.9
CA-2018-136826,16/06/2018,CB-12535,Corporate,Brasil,Resplendor,Minas Gerais,OFF-AR-10003602,Papelaria,Art,14.016
CA-2017-111010,22/01/2017,PG-18895,Consumidor,Brasil,Cônego Marinho,Minas Gerais,OFF-FA-10003472,Papelaria,Fasteners,7.56
US-2018-145366,09/12/2018,CA-12310,Corporate,Brasil,Mimoso do Sul,Espírito Santo,OFF-ST-10004180,Papelaria,Storage,37.208
US-2018-145366,09/12/2018,CA-12310,Corporate,Brasil,Poção de Pedras,Maranhão,OFF-EN-10004386,Papelaria,Envelopes,57.576
CA-2018-163979,28/12/2018,KH-16690,Corporate,Brasil,Nova América,Goiás,OFF-ST-10003208,Papelaria,Storage,725.84
CA-2016-155334,30/07/2016,HA-14920,Consumidor,Brasil,Ribeira,São Paulo,TEC-AC-10003628,Aparelhos,Accessories,209.93
CA-2016-155334,30/07/2016,HA-14920,Consumidor,Brasil,Petrópolis,Rio de Janeiro,FUR-FU-10003274,Decoração,Furnishings,5.28
CA-2016-155334,30/07/2016,HA-14920,Consumidor,Brasil,Biguaçu,Santa Catarina,OFF-BI-10002557,Papelaria,Binders,10.92
CA-2018-118136,16/09/2018,BB-10990,Corporate,Brasil,Paulistas,Minas Gerais,OFF-PA-10002615,Papelaria,Paper,8.82
CA-2018-118136,16/09/2018,BB-10990,Corporate,Brasil,Ponto Chique,Minas Gerais,OFF-AR-10001427,Papelaria,Art,5.98
CA-2018-132976,13/10/2018,AG-10495,Corporate,Brasil,Foz do Jordão,Paraná,OFF-PA-10000673,Papelaria,Paper,11.648
CA-2018-132976,13/10/2018,AG-10495,Corporate,Brasil,Dois Irmãos das Missões,Rio Grande do Sul,OFF-PA-10004470,Papelaria,Paper,18.176
CA-2018-132976,13/10/2018,AG-10495,Corporate,Brasil,Anori,Amazonas,OFF-ST-10000876,Papelaria,Storage,59.712
CA-2018-132976,13/10/2018,AG-10495,Corporate,Brasil,Campo Alegre de Lourdes,Bahia,OFF-LA-10002043,Papelaria,Labels,24.84
US-2016-161991,26/09/2016,SC-20725,Consumidor,Brasil,Jaborandi,São Paulo,OFF-BI-10004967,Papelaria,Binders,2.08
US-2016-161991,26/09/2016,SC-20725,Consumidor,Brasil,Anahy,Paraná,TEC-PH-10001760,Aparelhos,Phones,1114.4
CA-2016-130890,02/11/2016,JO-15280,Consumidor,Brasil,Turilândia,Maranhão,FUR-TA-10002903,Decoração,Tables,1038.84
CA-2016-130883,26/09/2016,TB-21520,Consumidor,Brasil,Campo Alegre de Lourdes,Bahia,OFF-PA-10000474,Papelaria,Paper,141.76
CA-2016-130883,26/09/2016,TB-21520,Consumidor,Brasil,Itapipoca,Ceará,TEC-AC-10001956,Aparelhos,Accessories,239.8
CA-2016-130883,26/09/2016,TB-21520,Consumidor,Brasil,Novo Horizonte,São Paulo,OFF-PA-10004100,Papelaria,Paper,31.104
CA-2017-112697,18/12/2017,AH-10195,Corporate,Brasil,São José do Seridó,Rio Grande do Norte,OFF-BI-10000778,Papelaria,Binders,254.058
CA-2017-112697,18/12/2017,AH-10195,Corporate,Brasil,Salto Grande,São Paulo,OFF-AP-10002684,Papelaria,Appliances,194.528
CA-2017-112697,18/12/2017,AH-10195,Corporate,Brasil,Messias,Alagoas,OFF-SU-10000646,Papelaria,Supplies,961.48
CA-2017-110772,20/11/2017,NZ-18565,Home Office,Brasil,Bela Vista,Mato Grosso do Sul,OFF-FA-10002983,Papelaria,Fasteners,19.096
CA-2017-110772,20/11/2017,NZ-18565,Home Office,Brasil,Grandes Rios,Paraná,OFF-LA-10004689,Papelaria,Labels,18.496
CA-2017-110772,20/11/2017,NZ-18565,Home Office,Brasil,Centenário do Sul,Paraná,TEC-AC-10002001,Aparelhos,Accessories,255.984
CA-2017-110772,20/11/2017,NZ-18565,Home Office,Brasil,Santana do Cariri,Ceará,FUR-BO-10004709,Decoração,Bookcases,86.97
CA-2015-111451,26/12/2015,KL-16555,Corporate,Brasil,Sete de Setembro,Rio Grande do Sul,FUR-FU-10004091,Decoração,Furnishings,300.416
CA-2015-111451,26/12/2015,KL-16555,Corporate,Brasil,Alagoinha,Pernambuco,FUR-CH-10001891,Decoração,Chairs,230.352
CA-2015-111451,26/12/2015,KL-16555,Corporate,Brasil,Lago da Pedra,Maranhão,FUR-FU-10002918,Decoração,Furnishings,218.352
CA-2015-111451,26/12/2015,KL-16555,Corporate,Brasil,Turilândia,Maranhão,OFF-BI-10004593,Papelaria,Binders,78.6
CA-2015-111451,26/12/2015,KL-16555,Corporate,Brasil,Coronel Xavier Chaves,Minas Gerais,OFF-FA-10004854,Papelaria,Fasteners,27.552
CA-2017-142545,28/10/2017,JD-15895,Corporate,Brasil,Santo Antônio da Platina,Paraná,OFF-PA-10002105,Papelaria,Paper,32.4
CA-2017-142545,28/10/2017,JD-15895,Corporate,Brasil,Santo Cristo,Rio Grande do Sul,OFF-ST-10002756,Papelaria,Storage,1082.48
CA-2017-142545,28/10/2017,JD-15895,Corporate,Brasil,Caiabu,São Paulo,OFF-PA-10004243,Papelaria,Paper,56.91
CA-2017-142545,28/10/2017,JD-15895,Corporate,Brasil,Ulianópolis,Pará,FUR-FU-10001861,Decoração,Furnishings,77.6
CA-2017-142545,28/10/2017,JD-15895,Corporate,Brasil,Brasilândia,Mato Grosso do Sul,OFF-BI-10002706,Papelaria,Binders,14.28
US-2018-152380,19/11/2018,JH-15910,Consumidor,Brasil,Ermo,Santa Catarina,FUR-TA-10002533,Decoração,Tables,219.075
CA-2016-144253,04/05/2016,AS-10225,Corporate,Brasil,Primeira Cruz,Maranhão,FUR-FU-10002671,Decoração,Furnishings,26.8
CA-2015-130960,30/12/2015,KB-16600,Corporate,Brasil,Sapucaia do Sul,Rio Grande do Sul,OFF-AR-10003651,Papelaria,Art,9.84
CA-2015-111003,01/06/2015,CR-12625,Home Office,Brasil,Ijaci,Minas Gerais,OFF-BI-10001072,Papelaria,Binders,45.48
CA-2015-111003,01/06/2015,CR-12625,Home Office,Brasil,Alcinópolis,Mato Grosso do Sul,OFF-AR-10002135,Papelaria,Art,289.2
CA-2018-126774,15/04/2018,SH-20395,Consumidor,Brasil,São José de Mipibu,Rio Grande do Norte,OFF-AR-10002804,Papelaria,Art,4.89
CA-2017-142902,12/09/2017,BP-11185,Corporate,Brasil,Jauru,Mato Grosso,FUR-FU-10001918,Decoração,Furnishings,15.136
CA-2017-142902,12/09/2017,BP-11185,Corporate,Brasil,Suzano,São Paulo,FUR-CH-10004086,Decoração,Chairs,466.768
CA-2017-142902,12/09/2017,BP-11185,Corporate,Brasil,Altamira do Paraná,Paraná,FUR-FU-10001756,Decoração,Furnishings,15.232
CA-2017-142902,12/09/2017,BP-11185,Corporate,Brasil,Japorã,Mato Grosso do Sul,OFF-LA-10000634,Papelaria,Labels,6.264
CA-2015-120887,27/09/2015,TS-21205,Corporate,Brasil,Sangão,Santa Catarina,FUR-FU-10001588,Decoração,Furnishings,87.54
CA-2015-167850,09/08/2015,AG-10525,Corporate,Brasil,Itauçu,Goiás,TEC-PH-10002398,Aparelhos,Phones,178.384
CA-2015-167850,09/08/2015,AG-10525,Corporate,Brasil,Pio IX,Piauí,OFF-PA-10001937,Papelaria,Paper,15.552
CA-2015-164259,28/12/2015,SP-20860,Corporate,Brasil,Ipecaetá,Bahia,OFF-AR-10003373,Papelaria,Art,99.136
CA-2015-164973,04/11/2015,NM-18445,Home Office,Brasil,Gameleira de Goiás,Goiás,FUR-CH-10002602,Decoração,Chairs,135.882
CA-2015-164973,04/11/2015,NM-18445,Home Office,Brasil,Regeneração,Piauí,TEC-MA-10002927,Aparelhos,Machines,3991.98
CA-2015-164973,04/11/2015,NM-18445,Home Office,Brasil,Uruaçu,Goiás,TEC-PH-10004093,Aparelhos,Phones,275.94
CA-2015-164973,04/11/2015,NM-18445,Home Office,Brasil,Itaguajé,Paraná,TEC-AC-10000892,Aparelhos,Accessories,360.0
CA-2015-164973,04/11/2015,NM-18445,Home Office,Brasil,Mirandiba,Pernambuco,OFF-ST-10002974,Papelaria,Storage,43.57
CA-2015-156601,19/09/2015,FA-14230,Corporate,Brasil,Tenente Portela,Rio Grande do Sul,OFF-FA-10000624,Papelaria,Fasteners,7.16
CA-2017-162138,23/04/2017,GK-14620,Corporate,Brasil,Almenara,Minas Gerais,OFF-BI-10004593,Papelaria,Binders,251.52
CA-2017-162138,23/04/2017,GK-14620,Corporate,Brasil,Mendes Pimentel,Minas Gerais,TEC-AC-10001908,Aparelhos,Accessories,99.99
CA-2018-153339,03/11/2018,DJ-13510,Corporate,Brasil,Barro Preto,Bahia,FUR-FU-10001967,Decoração,Furnishings,15.992
US-2017-141544,30/08/2017,PO-18850,Consumidor,Brasil,Corumbá,Mato Grosso do Sul,TEC-PH-10003645,Aparelhos,Phones,290.898
US-2017-141544,30/08/2017,PO-18850,Consumidor,Brasil,Arcoverde,Pernambuco,OFF-ST-10000675,Papelaria,Storage,54.224
US-2017-141544,30/08/2017,PO-18850,Consumidor,Brasil,Quixeramobim,Ceará,FUR-CH-10003312,Decoração,Chairs,786.744
US-2017-141544,30/08/2017,PO-18850,Consumidor,Brasil,Rio Acima,Minas Gerais,OFF-LA-10001074,Papelaria,Labels,100.24
US-2017-141544,30/08/2017,PO-18850,Consumidor,Brasil,Baianópolis,Bahia,OFF-BI-10001524,Papelaria,Binders,37.764
US-2017-150147,25/04/2017,JL-15850,Consumidor,Brasil,Paiçandu,Paraná,TEC-PH-10004614,Aparelhos,Phones,82.8
US-2017-150147,25/04/2017,JL-15850,Consumidor,Brasil,Magalhães Barata,Pará,OFF-BI-10001153,Papelaria,Binders,20.724
US-2017-150147,25/04/2017,JL-15850,Consumidor,Brasil,Bom Jesus,Santa Catarina,OFF-BI-10001982,Papelaria,Binders,4.896
CA-2016-137946,01/09/2016,DB-13615,Consumidor,Brasil,Santa Isabel do Rio Negro,Amazonas,OFF-BI-10001922,Papelaria,Binders,4.752
CA-2016-137946,01/09/2016,DB-13615,Consumidor,Brasil,Urutaí,Goiás,TEC-CO-10001449,Aparelhos,Copiers,959.984
CA-2016-137946,01/09/2016,DB-13615,Consumidor,Brasil,Serra Branca,Paraíba,OFF-BI-10004140,Papelaria,Binders,14.368
CA-2015-129924,12/07/2015,AC-10420,Corporate,Brasil,São José da Safira,Minas Gerais,OFF-BI-10003314,Papelaria,Binders,7.712
CA-2015-129924,12/07/2015,AC-10420,Corporate,Brasil,Quitandinha,Paraná,FUR-TA-10004575,Decoração,Tables,698.352
CA-2016-128167,22/06/2016,KL-16645,Consumidor,Brasil,Vitorino Freire,Maranhão,OFF-FA-10000490,Papelaria,Fasteners,4.96
CA-2015-122336,13/04/2015,JD-15895,Corporate,Brasil,Baixio,Ceará,OFF-AR-10000122,Papelaria,Art,17.856
CA-2015-122336,13/04/2015,JD-15895,Corporate,Brasil,Batayporã,Mato Grosso do Sul,OFF-BI-10003656,Papelaria,Binders,509.97
CA-2015-122336,13/04/2015,JD-15895,Corporate,Brasil,Barra de São Miguel,Alagoas,OFF-FA-10002780,Papelaria,Fasteners,30.992
CA-2015-122336,13/04/2015,JD-15895,Corporate,Brasil,Esteio,Rio Grande do Sul,TEC-PH-10000702,Aparelhos,Phones,71.928
US-2016-120712,20/12/2016,CS-12130,Consumidor,Brasil,Campanha,Minas Gerais,OFF-ST-10000107,Papelaria,Storage,88.8
CA-2018-169901,15/06/2018,CC-12550,Consumidor,Brasil,Salto Grande,São Paulo,TEC-PH-10002293,Aparelhos,Phones,47.976
CA-2018-134306,08/07/2018,TD-20995,Consumidor,Brasil,Pedralva,Minas Gerais,OFF-AR-10004027,Papelaria,Art,7.56
CA-2018-134306,08/07/2018,TD-20995,Consumidor,Brasil,Arapiraca,Alagoas,OFF-PA-10000249,Papelaria,Paper,24.56
CA-2018-134306,08/07/2018,TD-20995,Consumidor,Brasil,Ponto Chique,Minas Gerais,OFF-AR-10001374,Papelaria,Art,12.96
CA-2017-129714,01/09/2017,AB-10060,Home Office,Brasil,São Benedito,Ceará,TEC-AC-10000290,Aparelhos,Accessories,6.79
CA-2017-129714,01/09/2017,AB-10060,Home Office,Brasil,Pontes e Lacerda,Mato Grosso,OFF-PA-10001970,Papelaria,Paper,24.56
CA-2017-129714,01/09/2017,AB-10060,Home Office,Brasil,Luís Correia,Piauí,OFF-BI-10002160,Papelaria,Binders,3.048
CA-2017-129714,01/09/2017,AB-10060,Home Office,Brasil,Pilar,Alagoas,OFF-PA-10001970,Papelaria,Paper,49.12
CA-2017-129714,01/09/2017,AB-10060,Home Office,Brasil,Caldeirão Grande,Bahia,OFF-BI-10004995,Papelaria,Binders,4355.168
CA-2017-138520,08/04/2017,JL-15505,Consumidor,Brasil,Jaboticatubas,Minas Gerais,FUR-BO-10002268,Decoração,Bookcases,388.704
CA-2017-138520,08/04/2017,JL-15505,Consumidor,Brasil,Uberlândia,Minas Gerais,OFF-EN-10001137,Papelaria,Envelopes,8.26
CA-2017-138520,08/04/2017,JL-15505,Consumidor,Brasil,Mundo Novo,Goiás,OFF-AR-10002399,Papelaria,Art,17.04
CA-2017-138520,08/04/2017,JL-15505,Consumidor,Brasil,Arantina,Minas Gerais,OFF-PA-10002713,Papelaria,Paper,34.4
CA-2017-130001,23/04/2017,HK-14890,Corporate,Brasil,Estreito,Maranhão,OFF-PA-10002666,Papelaria,Paper,36.24
CA-2018-155698,08/03/2018,VB-21745,Corporate,Brasil,Piracaia,São Paulo,OFF-AP-10001124,Papelaria,Appliances,647.84
CA-2018-155698,08/03/2018,VB-21745,Corporate,Brasil,São Miguel do Passa Quatro,Goiás,OFF-LA-10001158,Papelaria,Labels,20.7
CA-2018-144904,25/09/2018,KW-16435,Consumidor,Brasil,Santo Antônio do Paraíso,Paraná,OFF-LA-10001158,Papelaria,Labels,20.7
CA-2018-144904,25/09/2018,KW-16435,Consumidor,Brasil,Itajá,Rio Grande do Norte,FUR-CH-10000785,Decoração,Chairs,488.646
CA-2018-144904,25/09/2018,KW-16435,Consumidor,Brasil,Buritizal,São Paulo,OFF-AR-10003732,Papelaria,Art,5.56
CA-2018-144904,25/09/2018,KW-16435,Consumidor,Brasil,Sanharó,Pernambuco,FUR-FU-10000023,Decoração,Furnishings,47.12
CA-2015-123344,24/09/2015,JD-16060,Consumidor,Brasil,Areado,Minas Gerais,OFF-ST-10001713,Papelaria,Storage,211.96
CA-2017-155516,21/10/2017,MK-17905,Corporate,Brasil,Nova Boa Vista,Rio Grande do Sul,OFF-BI-10002412,Papelaria,Binders,23.2
CA-2017-155516,21/10/2017,MK-17905,Corporate,Brasil,Luís Correia,Piauí,OFF-SU-10001225,Papelaria,Supplies,7.36
CA-2017-155516,21/10/2017,MK-17905,Corporate,Brasil,Braúna,São Paulo,OFF-ST-10002406,Papelaria,Storage,104.79
CA-2017-155516,21/10/2017,MK-17905,Corporate,Brasil,Paquetá,Piauí,FUR-BO-10002545,Decoração,Bookcases,1043.92
CA-2018-104745,29/05/2018,GT-14755,Consumidor,Brasil,Piumhi,Minas Gerais,OFF-PA-10002036,Papelaria,Paper,25.92
CA-2018-104745,29/05/2018,GT-14755,Consumidor,Brasil,Jambeiro,São Paulo,OFF-ST-10002205,Papelaria,Storage,53.424
US-2015-119137,23/07/2015,AG-10900,Consumidor,Brasil,Caldeirão Grande do Piauí,Piauí,OFF-BI-10001982,Papelaria,Binders,8.16
US-2015-119137,23/07/2015,AG-10900,Consumidor,Brasil,Tangará,Rio Grande do Norte,TEC-AC-10003911,Aparelhos,Accessories,1023.936
US-2015-119137,23/07/2015,AG-10900,Consumidor,Brasil,Mascote,Bahia,OFF-AR-10000658,Papelaria,Art,9.24
US-2015-119137,23/07/2015,AG-10900,Consumidor,Brasil,Itamogi,Minas Gerais,TEC-AC-10002076,Aparelhos,Accessories,479.04
US-2017-134656,28/09/2017,MM-18280,Corporate,Brasil,Angélica,Mato Grosso do Sul,OFF-PA-10003039,Papelaria,Paper,99.136
US-2018-134481,27/08/2018,AR-10405,Corporate,Brasil,Cristina,Minas Gerais,FUR-TA-10004915,Decoração,Tables,1488.424
CA-2016-130792,28/04/2016,RA-19915,Consumidor,Brasil,São Francisco do Oeste,Rio Grande do Norte,OFF-AP-10000696,Papelaria,Appliances,8.652
